page_number,url
50,https://www.linksfraktion.de/presse/pressemitteilungen/detail/der-fall-schoenbach-ist-symptomatisch-fuer-die-ampel-politik/
50,https://www.linksfraktion.de/presse/pressemitteilungen/detail/leitende-angestellte-der-fraktion-die-linke-bestaetigt/
50,https://www.linksfraktion.de/presse/pressemitteilungen/detail/keine-waffenexporte-an-jemen-kriegskoalition-und-in-die-ukraine/
50,https://www.linksfraktion.de/presse/pressemitteilungen/detail/januskoepfigkeit-der-bundesregierung-gegenueber-russland-ist-verheerend/
50,https://www.linksfraktion.de/presse/pressemitteilungen/detail/rechte-gewalt-muss-als-solche-benannt-werden/
50,https://www.linksfraktion.de/presse/pressemitteilungen/detail/haftlager-schliessen-schutzsuchende-aufnehmen/
50,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ard-muss-erhalten-bleiben/
50,https://www.linksfraktion.de/presse/pressemitteilungen/detail/abschaffung-von-219a-geht-nicht-weit-genug-218-streichen/
51,https://www.linksfraktion.de/presse/pressemitteilungen/detail/schwere-belastung-fuer-baerbocks-reise/
51,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eu-taxonomie-investitionen-lenken-statt-gruenes-fake-label-vergeben/
51,https://www.linksfraktion.de/presse/pressemitteilungen/detail/mindestlohn-rauf-minijobs-sozialversicherungspflichtig-machen/
51,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bafoeg-oeffnung-vor-moeglichem-lockdown-noetig-volle-reform-bis-wintersemester-2022-2023-umsetzen/
51,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eu-atomkraft-deutschland-sollte-oesterreichs-klageweg-unterstuetzen/
51,https://www.linksfraktion.de/presse/pressemitteilungen/detail/inflation-niedrigloehne-steigende-armut/
51,https://www.linksfraktion.de/presse/pressemitteilungen/detail/investitionsoffensive-fuer-den-sozialen-wohnungsbau-statt-mogelpackung/
51,https://www.linksfraktion.de/presse/pressemitteilungen/detail/aktive-staatliche-wirtschaftspolitik-weiter-dringend-geboten/
51,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nato-blockade-bei-russland-gespraechen-hat-schwerwiegende-konsequenzen/
51,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eu-kompass-auf-verstaendigung-statt-konfrontation-ausrichten/
52,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nato-russland-rat-endet-ohne-annaeherung/
52,https://www.linksfraktion.de/presse/pressemitteilungen/detail/irak-einsatz-der-bundeswehr-beenden-1/
52,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bedrohung-gegen-abgeordnete-ernst-nehmen-solidaritaet-mit-sevim-dagdelen/
52,https://www.linksfraktion.de/presse/pressemitteilungen/detail/guantanamo-nach-20-jahren-endlich-schliessen/
52,https://www.linksfraktion.de/presse/pressemitteilungen/detail/genfer-gespraeche-unterstuetzen-deeskalation-jetzt/
52,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nato-erweiterung-stoppen/
52,https://www.linksfraktion.de/presse/pressemitteilungen/detail/sofortige-freilassung-von-julian-assange/
52,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nicht-nur-ueber-fachkraeftemangel-reden-auch-ueber-arbeitsplatzmangel/
52,https://www.linksfraktion.de/presse/pressemitteilungen/detail/maskenpflicht-allein-genuegt-nicht-schueler-und-lehrkraefte-besser-schuetzen/
52,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kaum-geld-fuer-luftfilter-in-kitas-und-schulen/
53,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kmk-schiebt-lehrkraeftefrage-auf-die-lange-bank-mehr-einsatz-bei-digitalisierung-und-infektionsschutz-an-schulen-noetig/
53,https://www.linksfraktion.de/presse/pressemitteilungen/detail/die-pandemiebekaempfung-erfordert-nicht-nur-medizinischen-sachverstand/
53,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ausweitung-von-minijobs-ist-arbeitsmarkt-und-gleichstellungspolitischer-irrsinn/
53,https://www.linksfraktion.de/presse/pressemitteilungen/detail/armut-muss-entgegengesteuert-werden/
53,https://www.linksfraktion.de/presse/pressemitteilungen/detail/tag-der-migranten-wahlrecht-fuer-alle/
53,https://www.linksfraktion.de/presse/pressemitteilungen/detail/staatstrojaner-stoppen/
53,https://www.linksfraktion.de/presse/pressemitteilungen/detail/umfassendes-waffenembargo-fuer-saudi-arabien/
53,https://www.linksfraktion.de/presse/pressemitteilungen/detail/diplomatie-ist-das-gebot-der-stunde/
53,https://www.linksfraktion.de/presse/pressemitteilungen/detail/humanitaere-katastrophe-lindern-afghanistankrieg-aufarbeiten/
53,https://www.linksfraktion.de/presse/pressemitteilungen/detail/us-atomwaffen-abziehen-atomar-abruesten-statt-aufruesten/
54,https://www.linksfraktion.de/presse/pressemitteilungen/detail/menschenrechtsverletzungen-auch-in-polen-benennen/
54,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eine-gerechte-steuerreform-waere-der-ehrliche-weg/
54,https://www.linksfraktion.de/presse/pressemitteilungen/detail/menschenrechtsversprechen-taten-folgen-lassen/
54,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-julian-assange-asyl-anbieten-2/
54,https://www.linksfraktion.de/presse/pressemitteilungen/detail/fragwuerdiger-gipfel-fuer-demokratie/
54,https://www.linksfraktion.de/presse/pressemitteilungen/detail/rheinmetall-und-co-endlich-entwaffnen/
54,https://www.linksfraktion.de/presse/pressemitteilungen/detail/deutschland-geizt-bei-der-rente-1/
54,https://www.linksfraktion.de/presse/pressemitteilungen/detail/weniger-stress-und-mehr-lohn-fuer-die-altenpflege/
54,https://www.linksfraktion.de/presse/pressemitteilungen/detail/tag-der-bildung-auftrag-zum-handeln-fuer-gleiche-lernbedingungen/
54,https://www.linksfraktion.de/presse/pressemitteilungen/detail/deeskalation-ist-das-gebot-der-stunde-2/
55,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gregor-gysi-fuer-annahme-des-berliner-koalitionsvertrags/
55,https://www.linksfraktion.de/presse/pressemitteilungen/detail/vertragsverletzungsverfahren-des-europarats-gegen-die-tuerkei-ist-richtig/
55,https://www.linksfraktion.de/presse/pressemitteilungen/detail/internationaler-tag-fuer-menschen-mit-behinderungen-inklusionsampel-steht-nur-auf-gelb/
55,https://www.linksfraktion.de/presse/pressemitteilungen/detail/sklaverei-in-all-ihren-auspraegungen-bekaempfen-und-beenden/
55,https://www.linksfraktion.de/presse/pressemitteilungen/detail/mit-der-vierten-corona-welle-droht-ein-rueckschlag-am-arbeitsmarkt/
55,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nord-stream-2-baerbock-macht-das-geschaeft-der-us-republikaner/
55,https://www.linksfraktion.de/presse/pressemitteilungen/detail/der-kampf-gegen-aids-braucht-weniger-ungleichheit-weniger-patente-und-mehr-ressourcen/
55,https://www.linksfraktion.de/presse/pressemitteilungen/detail/schulen-gehen-am-stock-ampel-ignoriert-lehrkraeftemangel/
55,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gesetzliche-rente-ausbauen-statt-fantasieloser-ampel-stillstand/
55,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ampel-wenig-konkretes-und-nur-einige-lichtblicke-fuer-beschaeftigte/
56,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ampel-aufruestung-statt-fortschritt-in-deutschland/
56,https://www.linksfraktion.de/presse/pressemitteilungen/detail/schwerwiegende-konstruktionsfehler-im-ampelvertrag/
56,https://www.linksfraktion.de/presse/pressemitteilungen/detail/akzeptable-ziele-aber-auch-viel-nacharbeit-noetig-bei-der-wirtschaftspolitik-der-ampel/
56,https://www.linksfraktion.de/presse/pressemitteilungen/detail/unterfinanzierung-der-frauenhaeuser-dringend-beenden/
56,https://www.linksfraktion.de/presse/pressemitteilungen/detail/niedriglohnbeschaeftigte-in-kurzarbeit-besser-absichern/
56,https://www.linksfraktion.de/presse/pressemitteilungen/detail/fehler-der-rentenueberleitung-erfordern-gerechte-loesungen-nicht-nur-fuer-haertefaelle/
56,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ostdeutschland-bleibt-neuland/
56,https://www.linksfraktion.de/presse/pressemitteilungen/detail/militaerabkommen-mit-kolumbien-kuendigen/
56,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gespraech-von-gregor-gysi-und-heinz-bierbaum-mit-lula-da-silva/
56,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundeswehr-aus-mali-abziehen-3/
57,https://www.linksfraktion.de/presse/pressemitteilungen/detail/abbau-von-arbeitsplaetzen-bei-bosch-ist-inakzeptabel/
57,https://www.linksfraktion.de/presse/pressemitteilungen/detail/warnstreiks-in-der-pflege-absolut-nachvollziehbar/
57,https://www.linksfraktion.de/presse/pressemitteilungen/detail/massive-tarifflucht-macht-staatliche-regulierung-notwendig/
57,https://www.linksfraktion.de/presse/pressemitteilungen/detail/herausforderungen-am-arbeitsmarkt-bleiben-gross/
57,https://www.linksfraktion.de/presse/pressemitteilungen/detail/weiter-so-bei-der-rente-ist-nicht-genug/
57,https://www.linksfraktion.de/presse/pressemitteilungen/detail/flexibilisierungen-im-arbeitszeitgesetz-gefaehrden-die-gesundheit/
57,https://www.linksfraktion.de/presse/pressemitteilungen/detail/arbeitgeber-forderung-nach-geringerer-rentenerhoehung-ist-unverschaemt/
57,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kein-recht-auf-faulheit-auf-regierungsbank-zwei-jahre-nach-dem-sanktionsurteil-des-bundesverfassungsgerichts/
57,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-handeln-fast-jeder-fuenfte-in-deutschland-ist-armutsgefaehrdet/
57,https://www.linksfraktion.de/presse/pressemitteilungen/detail/etappensieg-bei-gorillas-doch-mitbestimmung-braucht-besseren-schutz/
58,https://www.linksfraktion.de/presse/pressemitteilungen/detail/unnoetige-verzoegerung-der-nord-stream-2-inbetriebnahme/
58,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bahn-zerschlagung-verhindern/
58,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eu-sanktionen-treffen-allein-die-bevoelkerung/
58,https://www.linksfraktion.de/presse/pressemitteilungen/detail/waffenexporte-an-libyen-brandstifter-stoppen-und-soeldnertruppen-abziehen/
58,https://www.linksfraktion.de/presse/pressemitteilungen/detail/merkel-macron-die-schlafwandler/
58,https://www.linksfraktion.de/presse/pressemitteilungen/detail/merkels-schmutzige-klima-seifenblasen/
58,https://www.linksfraktion.de/presse/pressemitteilungen/detail/humanitaere-katastrophe-an-polnisch-belarussischer-grenze-beenden/
58,https://www.linksfraktion.de/presse/pressemitteilungen/detail/lieferando-rider-haben-unser-aller-unterstuetzung-verdient/
58,https://www.linksfraktion.de/presse/pressemitteilungen/detail/deutsch-russische-beziehungen-staerken-dialog-statt-grabenkaempfe/
58,https://www.linksfraktion.de/presse/pressemitteilungen/detail/fairwandel-aktionstag-investieren-in-die-industriearbeit-der-zukunft/
59,https://www.linksfraktion.de/presse/pressemitteilungen/detail/us-atomwaffen-abziehen-nukleare-teilhabe-in-der-nato-aufkuendigen/
59,https://www.linksfraktion.de/presse/pressemitteilungen/detail/verfolgung-von-julian-assange-beenden-1/
59,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gas-und-energiepreise-machen-viele-massnahmen-notwendig/
59,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nato-mitgliedschaft-der-tuerkei-aussetzen/
59,https://www.linksfraktion.de/presse/pressemitteilungen/detail/neuausrichtung-der-cybersicherheitsstrategie-durch-die-neue-bundesregierung-notwendig/
59,https://www.linksfraktion.de/presse/pressemitteilungen/detail/russland-nicht-verantwortlich-fuer-steigende-gaspreise/
59,https://www.linksfraktion.de/presse/pressemitteilungen/detail/tuerkei-bericht-darf-nicht-folgenlos-bleiben/
59,https://www.linksfraktion.de/presse/pressemitteilungen/detail/menschenhandel-konsequent-und-menschenrechtsbasiert-bekaempfen/
59,https://www.linksfraktion.de/presse/pressemitteilungen/detail/das-recht-auf-nahrung-endlich-weltweit-durchsetzen/
59,https://www.linksfraktion.de/presse/pressemitteilungen/detail/unternehmensbeteiligungen-des-bundes-zwingend-an-mitbestimmung-knuepfen/
60,https://www.linksfraktion.de/presse/pressemitteilungen/detail/umgehung-der-unternehmensmitbestimmung-stoppen/
60,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gesundes-homeoffice-braucht-mitbestimmung/
60,https://www.linksfraktion.de/presse/pressemitteilungen/detail/tarifbindung-staerken-keine-demontage-des-tarifsystems-durch-die-hintertuer/
60,https://www.linksfraktion.de/presse/pressemitteilungen/detail/tarifbindung-und-betriebsraete-schuetzen-und-staerken/
60,https://www.linksfraktion.de/presse/pressemitteilungen/detail/tarifflucht-endlich-stoppen-tarifbindung-staerken/
60,https://www.linksfraktion.de/presse/pressemitteilungen/detail/freiheit-fuer-mahmut-guenes-erdogans-geiselnahmen-nicht-weiter-tolerieren/
60,https://www.linksfraktion.de/presse/pressemitteilungen/detail/einflussnahme-der-pharma-und-gesundheitsindustrie-auf-die-pandemiebekaempfung-beenden-1/
60,https://www.linksfraktion.de/presse/pressemitteilungen/detail/konsequenter-corona-schutz-am-arbeitsplatz-bedeutet-mehr-als-impfen/
60,https://www.linksfraktion.de/presse/pressemitteilungen/detail/unausgegorene-corona-gesetzgebung/
60,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ablehnung-einer-anhoerung-zum-auskunftsanspruch-zum-impfstatus-erweist-der-sache-baerendienst-forderung-nach-expertenanhoerung/
61,https://www.linksfraktion.de/presse/pressemitteilungen/detail/deutschlands-blockade-der-patentfreigabe-verschaerft-die-pandemie/
61,https://www.linksfraktion.de/presse/pressemitteilungen/detail/pandemie-durch-patentfreigabe-endlich-weltweit-bekaempfen/
61,https://www.linksfraktion.de/presse/pressemitteilungen/detail/mehr-tempo-bei-digitalisierung-und-lernfoerderung-an-schulen-noetig/
61,https://www.linksfraktion.de/presse/pressemitteilungen/detail/todesstrafe-ist-immer-inhuman-und-gehoert-vollstaendig-abgeschafft/
61,https://www.linksfraktion.de/presse/pressemitteilungen/detail/straferhoehung-im-bussgeldkatalog-ist-der-falsche-weg/
61,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gute-arbeit-und-mehr-unterstuetzung-fuer-erwerbslose-muessen-schwerpunkte-der-neuen-bundesregierung-werden/
61,https://www.linksfraktion.de/presse/pressemitteilungen/detail/waldstrategie-2050-der-bundesregierung-ist-weder-mutig-noch-strategisch/
61,https://www.linksfraktion.de/presse/pressemitteilungen/detail/digitalpakt-schule-das-geld-muss-endlich-an-die-schulen/
61,https://www.linksfraktion.de/presse/pressemitteilungen/detail/rentenniveau-auf-53-prozent-anheben-und-rente-erst-ab-67-zuruecknehmen/
61,https://www.linksfraktion.de/presse/pressemitteilungen/detail/strom-und-gas-muessen-bezahlbar-sein/
62,https://www.linksfraktion.de/presse/pressemitteilungen/detail/westsahara-urteil-schwere-klatsche-fuer-eu-und-bundesregierung/
62,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-verheimlicht-ruestungsausgaben/
62,https://www.linksfraktion.de/presse/pressemitteilungen/detail/versprochene-ausreisezusagen-fuer-afghanen-nach-dem-ende-der-militaerischen-evakuierung-bleiben-aus/
62,https://www.linksfraktion.de/presse/pressemitteilungen/detail/wohnungsnot-in-hochschulstaedten-bafoeg-muss-fuer-die-miete-reichen/
62,https://www.linksfraktion.de/presse/pressemitteilungen/detail/militaerpakt-aukus-in-den-orkus/
62,https://www.linksfraktion.de/presse/pressemitteilungen/detail/schlag-ins-gesicht-von-aerztinnen-und-aerzten-bundesrat-haelt-an-informationsverbot-durch-219a-fest/
62,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nato-kriegsagenturen-abbauen-statt-ansiedeln/
62,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundeswehr-aus-mali-abziehen-2/
62,https://www.linksfraktion.de/presse/pressemitteilungen/detail/drei-euro-mehr-im-monat-koennen-die-preissteigerungen-nicht-ausgleichen/
62,https://www.linksfraktion.de/presse/pressemitteilungen/detail/missachtung-des-voelkerrechts-durch-die-fregatte-bayern-stoppen/
63,https://www.linksfraktion.de/presse/pressemitteilungen/detail/deutlich-hoeherer-mindestlohn-ist-absolut-notwendig/
63,https://www.linksfraktion.de/presse/pressemitteilungen/detail/auch-neun-jahre-nach-toedlichem-brand-in-kik-zuliefererfabrik-sind-klagemoeglichkeiten-weiter-miserabel/
63,https://www.linksfraktion.de/presse/pressemitteilungen/detail/schluss-mit-sachgrundlosen-befristungen/
63,https://www.linksfraktion.de/presse/pressemitteilungen/detail/fregatte-bayern-in-pakistan-zur-falschen-zeit-am-falschen-ort-odyssee-des-deutschen-kriegsschiffs-beenden/
63,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ganztagsbetreuung-erfordert-ausreichend-fachpersonal/
63,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gute-rahmenbedingungen-fuer-schule-sind-der-schluessel-zur-berufszufriedenheit/
63,https://www.linksfraktion.de/presse/pressemitteilungen/detail/auch-digitale-bildung-darf-nicht-vom-geldbeutel-abhaengen/
63,https://www.linksfraktion.de/presse/pressemitteilungen/detail/verstaerkung-sozialer-ungleichheit-in-corona-zeiten-entgegentreten/
63,https://www.linksfraktion.de/presse/pressemitteilungen/detail/corona-verschaerft-baustellen-im-bildungswesen-bundesweite-bildungsoffensive-noetig/
63,https://www.linksfraktion.de/presse/pressemitteilungen/detail/schulen-beim-schulstart-nicht-haengen-lassen/
64,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bildungsoffensive-jetzt/
64,https://www.linksfraktion.de/presse/pressemitteilungen/detail/armut-schafft-armut-bildung-braucht-mehr-geld-und-personal/
64,https://www.linksfraktion.de/presse/pressemitteilungen/detail/das-mantra-der-sicheren-schule-soll-den-digitalisierungsrueckstand-verschleiern/
64,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kultusminister-handeln-an-bedarfen-der-menschen-vorbei/
64,https://www.linksfraktion.de/presse/pressemitteilungen/detail/tests-senken-keine-zahlen-solidarischer-lockdown-schuetzt-auch-schulen/
64,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bildungsgerechtigkeit-hat-fuer-die-bundesregierung-keine-prioritaet/
64,https://www.linksfraktion.de/presse/pressemitteilungen/detail/schulen-heute-schuetzen-und-morgen-tabu-brechen-der-bund-braucht-mehr-zustaendigkeit-bei-bildungsfrag/
64,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nachhilfeprogramme-ja-aber-fuer-die-kultusministerien/
64,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kurve-gekriegt-beim-ganztag/
64,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nach-weiteren-vier-jahren-stillstand-pflegende-angehoerige-erwarten-eine-radikale-kehrtwende-in-der-pflegepolitik/
65,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ohne-personal-kein-ganztag/
65,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kmk-schulkonzept-nuetzt-weder-schuelern-noch-lehrkraeften/
65,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nicht-nur-quatschen-ueber-schule-sondern-machen/
65,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eltern-brauchen-jetzt-unterstuetzung-bei-home-schooling-und-home-office/
65,https://www.linksfraktion.de/presse/pressemitteilungen/detail/kundus-bombardement-war-auftrieb-fuer-die-taliban/
65,https://www.linksfraktion.de/presse/pressemitteilungen/detail/mali-abzug-jetzt-statt-neue-koalitionen-der-willigen/
65,https://www.linksfraktion.de/presse/pressemitteilungen/detail/wir-trauern-um-mikis-theodorakis/
65,https://www.linksfraktion.de/presse/pressemitteilungen/detail/mali-einsatz-der-bundeswehr-beenden/
65,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-rahmenbedingungen-fuer-gute-arbeit-im-bereich-der-kritischen-infrastruktur-schaffen/
65,https://www.linksfraktion.de/presse/pressemitteilungen/detail/linke-legt-erstes-wasserfestes-konzept-fuer-bundesweiten-mietendeckel-vor/
66,https://www.linksfraktion.de/presse/pressemitteilungen/detail/wir-brauchen-eine-bafoeg-revolution-fuer-bildungsgerechtigkeit/
66,https://www.linksfraktion.de/presse/pressemitteilungen/detail/arbeitslosenversicherung-jetzt-fuer-kommende-krisen-fit-machen/
66,https://www.linksfraktion.de/presse/pressemitteilungen/detail/corona-impfungen-waehrend-der-arbeitszeit-sind-sinnvoll/
66,https://www.linksfraktion.de/presse/pressemitteilungen/detail/auszeichnung-fuer-gregor-gysi-und-lech-walesa/
66,https://www.linksfraktion.de/presse/pressemitteilungen/detail/staatliche-diskriminierung-von-muslimischen-frauen-beenden/
66,https://www.linksfraktion.de/presse/pressemitteilungen/detail/afrika-gipfel-wird-den-wirtschaftlichen-problemen-nicht-gerecht/
66,https://www.linksfraktion.de/presse/pressemitteilungen/detail/afghanische-familienangehoerige-sofort-evakuieren/
66,https://www.linksfraktion.de/presse/pressemitteilungen/detail/legalisierung-von-cannabis-statt-sechs-gramm-grenze/
66,https://www.linksfraktion.de/presse/pressemitteilungen/detail/humanitaere-hilfe-aufstocken-ruestungsexporte-kriegseinsaetze-und-wirtschaftssanktionen-stoppen/
66,https://www.linksfraktion.de/presse/pressemitteilungen/detail/arbeiten-bis-zum-umfallen-ist-laengst-realitaet-weg-mit-der-rente-erst-ab-67/
67,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nato-interventionspolitik-krachend-gescheitert/
67,https://www.linksfraktion.de/presse/pressemitteilungen/detail/beim-kinderfreizeitbonus-koennten-mehr-als-hunderttausend-kinder-alleinerziehender-leer-ausgehen/
67,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesverfassungsgericht-hat-lediglich-die-eilentscheidung-abgelehnt/
67,https://www.linksfraktion.de/presse/pressemitteilungen/detail/ein-ordnungspolitischer-klimaturbo-muss-gezuendet-werden/
67,https://www.linksfraktion.de/presse/pressemitteilungen/detail/neueste-zahlen-zur-rentenbesteuerung-sind-ein-warnruf/
67,https://www.linksfraktion.de/presse/pressemitteilungen/detail/konsequenzen-aus-taliban-vormarsch-ziehen-evakuierung-einleiten/
67,https://www.linksfraktion.de/presse/pressemitteilungen/detail/afghanistan-zapfenstreich-absagen/
67,https://www.linksfraktion.de/presse/pressemitteilungen/detail/diplomatisches-personal-aus-afghanistan-umgehend-evakuieren/
67,https://www.linksfraktion.de/presse/pressemitteilungen/detail/mdb-nicht-verpflichtet-afd-bundestagsvizepraesidenten-zu-waehlen/
67,https://www.linksfraktion.de/presse/pressemitteilungen/detail/recht-auf-ausbildung-ueberfaellig/
68,https://www.linksfraktion.de/presse/pressemitteilungen/detail/vulnerable-gruppen-weiterhin-kostenfrei-schuetzen/
68,https://www.linksfraktion.de/presse/pressemitteilungen/detail/gesellschaftliches-leben-fuer-alle-durch-unkomplizierte-impfangebote-und-kostenlose-coronatests/
68,https://www.linksfraktion.de/presse/pressemitteilungen/detail/waffenexporte-an-taliban-helfer-pakistan-stoppen/
68,https://www.linksfraktion.de/presse/pressemitteilungen/detail/lehre-aus-desaster-in-afghanistan-ziehen/
68,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-ueber-geheimgespraeche-mit-taliban-aufklaeren/
68,https://www.linksfraktion.de/presse/pressemitteilungen/detail/hiroshima-und-nagasaki-mahnen-atomwaffenverbotsvertrag-endlich-unterzeichnen/
68,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-laesst-unternehmen-beim-thema-it-sicherheit-im-stich/
68,https://www.linksfraktion.de/presse/pressemitteilungen/detail/spahns-zweiklassengesellschaft/
68,https://www.linksfraktion.de/presse/pressemitteilungen/detail/oeffentlich-rechtliche-bekommen-planungssicherheit-die-richtigen-zukunftsreformen-muessen-folgen/
68,https://www.linksfraktion.de/presse/pressemitteilungen/detail/regierung-muss-lockdown-plaene-dem-bundestag-vorlegen/
69,https://www.linksfraktion.de/presse/pressemitteilungen/detail/die-bundesregierung-handelt-verspaetet-und-planlos/
69,https://www.linksfraktion.de/presse/pressemitteilungen/detail/keine-straffreiheit-fuer-is-terroristen-voelkermord-an-den-jesiden-anerkennen-internationale-gerich/
69,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bafoeg-reformieren-studierende-besser-unterstuetzen/
69,https://www.linksfraktion.de/presse/pressemitteilungen/detail/deutsche-soldaten-haben-im-suedchinesischen-meer-nichts-verloren/
69,https://www.linksfraktion.de/presse/pressemitteilungen/detail/aserbaidschans-erneute-aggression-verurteilen/
69,https://www.linksfraktion.de/presse/pressemitteilungen/detail/verwerfungen-am-arbeitsmarkt-endlich-bekaempfen/
69,https://www.linksfraktion.de/presse/pressemitteilungen/detail/cum-ex-urteil-des-bgh-ist-ohrfeige-fuer-olaf-scholz/
69,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bekaempfung-der-rauschgiftkriminalitaet-trifft-vor-allem-konsumenten/
69,https://www.linksfraktion.de/presse/pressemitteilungen/detail/zum-tod-von-herbert-koefer/
69,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-muss-ihre-blockade-der-freigabe-von-impfstoff-patenten-endlich-beenden/
70,https://www.linksfraktion.de/presse/pressemitteilungen/detail/arbeitsplatzverluste-verhindern/
70,https://www.linksfraktion.de/presse/pressemitteilungen/detail/arbeitgeber-weinen-krokodilstraenen/
70,https://www.linksfraktion.de/presse/pressemitteilungen/detail/weg-fuer-nord-stream-2-ist-frei/
70,https://www.linksfraktion.de/presse/pressemitteilungen/detail/nationale-reserve-gesundheitsschutz-doppelmoral-blinde-flecken-und-handwerkliche-fehler/
70,https://www.linksfraktion.de/presse/pressemitteilungen/detail/flutkatastrophe-schnelle-hilfe-fuer-die-betroffenen/
70,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bundesregierung-laesst-krankenkassen-ausbluten-leistungskuerzungen-drohen/
70,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bedingungslose-solidaritaet-und-politische-rueckversicherung-fuer-die-menschen-in-den-katastrophengebie/
70,https://www.linksfraktion.de/presse/pressemitteilungen/detail/globale-solidaritaet-statt-profitgesteuerter-impfnationalismus/
70,https://www.linksfraktion.de/presse/pressemitteilungen/detail/eu-muss-kooperation-mit-libyscher-kuestenwache-beenden/
70,https://www.linksfraktion.de/presse/pressemitteilungen/detail/erdogan-regime-in-die-schranken-weisen-statt-hofieren/
71,https://www.linksfraktion.de/presse/pressemitteilungen/detail/handeln-der-bundesregierung-erhoeht-wahlrisiken-durch-desinformation-und-mangelnde-it-sicherheit/
71,https://www.linksfraktion.de/presse/pressemitteilungen/detail/vasallentum-gegenueber-usa-aufgeben/
71,https://www.linksfraktion.de/presse/pressemitteilungen/detail/weltraumkommando-ist-falsch-und-ein-gefaehrlicher-unsinn/
71,https://www.linksfraktion.de/presse/pressemitteilungen/detail/us-praesident-biden-muss-blockade-gegen-kuba-beenden/
71,https://www.linksfraktion.de/presse/pressemitteilungen/detail/merkel-muss-von-selenskyj-schritte-gegen-rechte-gewalt-in-der-ukraine-fordern/
71,https://www.linksfraktion.de/presse/pressemitteilungen/detail/verfolgte-schuetzen-erdogan-netzwerk-zerschlagen/
71,https://www.linksfraktion.de/presse/pressemitteilungen/detail/aus-richtigen-worten-muss-reales-handeln-werden/
71,https://www.linksfraktion.de/presse/pressemitteilungen/detail/us-atombomben-raus-aus-deutschland/
71,https://www.linksfraktion.de/presse/pressemitteilungen/detail/julian-assange-endlich-freilassen/
71,https://www.linksfraktion.de/presse/pressemitteilungen/detail/bgh-urteil-gegen-sig-sauer-ist-wichtiges-zeichen-gegen-illegalen-waffenexport/
