"page_number","urls"
79,"https://afdbundestag.de/leif-erik-holm-lng-deal-mit-katar-ist-nur-ein-tropfen-auf-den-heissen-stein/"
79,"https://afdbundestag.de/ruediger-lucassen-bundesregierung-demonstriert-mit-munitionsgipfel-hilflosigkeit-und-inkompetenz/"
79,"https://afdbundestag.de/kay-gottschalk-haushaltsdisziplin-statt-weiterer-steuererhoehungen/"
80,"https://afdbundestag.de/juergen-pohl-verdi-auf-direktem-weg-in-die-bedeutungslosigkeit/"
80,"https://afdbundestag.de/gerrit-huy-wachsende-armut-in-deutschland-bekaempfen/"
80,"https://afdbundestag.de/juergen-braun-halbheiten-gegenueber-dem-islamistischen-iran-muessen-ein-ende-haben-2/"
80,"https://afdbundestag.de/gottfried-curio-faesers-plaene-zur-staatsbuergerschaft-sollen-die-deutschen-buerger-entmuendigen/"
80,"https://afdbundestag.de/rene-springer-regierung-verantwortlich-fuer-immer-mehr-armut-in-deutschland/"
80,"https://afdbundestag.de/dirk-brandes-sponsoring-des-brandenburg-balls-durch-die-flughafengesellschaft-berlin-brandenburg-ist-skandaloes/"
80,"https://afdbundestag.de/179876-2/"
80,"https://afdbundestag.de/marcus-buehl-links-gelbe-bundesregierung-kuerzt-bei-innerer-sicherheit/"
81,"https://afdbundestag.de/mariana-harder-kuehnel-finanzierung-von-frauenhaeusern-sichern-statt-foerdergelder-streichen/"
81,"https://afdbundestag.de/bernd-schattner-oezdemirs-agrarhaushalt-ignoriert-bezahlbare-lebensmittelversorgung-in-deutschland/"
81,"https://afdbundestag.de/stephan-brandner-steuerzahler-muessen-reisen-von-bundestagsabgeordneten-doppelt-zahlen/"
81,"https://afdbundestag.de/dirk-brandes-ampel-legt-mit-mauterhoehung-weiter-die-axt-am-deutschen-mittelstand-an/"
81,"https://afdbundestag.de/steffen-kotre-statt-verfassungswidriger-symptombekaempfung-ursachen-der-gruenen-energiekrise-beheben/"
81,"https://afdbundestag.de/rene-springer-verfassungsgericht-entscheidet-gegen-den-gesunden-menschenverstand/"
81,"https://afdbundestag.de/gottfried-curio-innenministerin-sollte-warnungen-nicht-unterdruecken-sondern-ernstnehmen/"
81,"https://afdbundestag.de/goetz-froemming-ungesteuerte-masseneinwanderung-ruiniert-unser-bildungssystem/"
82,"https://afdbundestag.de/martin-sichert-ampel-erklaert-beitragszahler-zu-melkkuehen/"
82,"https://afdbundestag.de/beatrix-von-storch-ehrenmorde-sind-importierte-muslimische-gewalt-gegen-frauen/"
82,"https://afdbundestag.de/norbert-kleinwaechter-kompromiss-des-vermittlungsausschusses-loest-ungerechtigkeiten-beim-buergergeld-nicht/"
82,"https://afdbundestag.de/kay-gottschalk-uebergewinnsteuer-kann-gescheiterte-energiepolitik-nicht-korrigieren/"
82,"https://afdbundestag.de/gereon-bollmann-kindergelderhoehung-benachteiligt-mehrkindfamilien/"
82,"https://afdbundestag.de/frank-rinck-biogasanlagen-bei-der-geplanten-erloesabschoepfung-ausnehmen/"
82,"https://afdbundestag.de/goetz-froemming-erfolg-der-afd-fraktion-fuenf-millionen-euro-fuer-ausserschulischen-deutschunterricht-in-polen/"
82,"https://afdbundestag.de/afd-fraktion-waehlt-kirchenpolitische-sprecherin/"
83,"https://afdbundestag.de/norbert-kleinwaechter-angeblicher-buergergeld-durchbruch-nicht-zielfuehrend/"
83,"https://afdbundestag.de/goetz-froemming-ideologische-ursachen-der-deutschen-bildungsmisere-bekaempfen/"
83,"https://afdbundestag.de/alice-weidel-ampel-impfskandal-muss-schonungslos-aufgearbeitet-werden/"
83,"https://afdbundestag.de/stephan-brandner-214-tonnen-co2-ausstoss-fuer-teilnahme-an-weltklimakonferenz-durch-bundesregierung/"
83,"https://afdbundestag.de/christina-baum-einrichtungsbezogene-impfpflicht-muss-mit-dem-jahr-2022-enden/"
83,"https://afdbundestag.de/rene-springer-deutschland-ist-weltmeister-bei-sozialleistungen-fuer-asylzuwanderer/"
83,"https://afdbundestag.de/christina-baum-stiko-impfempfehlung-fuer-kleinkinder-mehr-als-grob-fahrlaessig/"
83,"https://afdbundestag.de/mariana-harder-kuehnel-queer-beauftragter-sven-lehmann-moechte-traditionelle-familie-und-biologische-geschlechter-abloesen/"
84,"https://afdbundestag.de/gereon-bollmann-armutsrisiko-fuer-mehrkindfamilien-in-deutschland-muss-ein-ende-haben/"
84,"https://afdbundestag.de/martin-sichert-lauterbach-muss-horrende-uebersterblichkeit-endlich-aufklaeren/"
84,"https://afdbundestag.de/martin-hess-cdu-mann-haldenwang-fehlt-neutralitaet-und-objektivitaet-zur-effektiven-aufgabenwahrnehmung/"
84,"https://afdbundestag.de/sebastian-muenzenmaier-flutopfer-von-2021-nicht-im-stich-lassen-afd-fraktion-beantragt-fristverlaengerung-beim-aufbauhilfefonds/"
84,"https://afdbundestag.de/martin-hess-faeser-versagt-bei-bekaempfung-der-organisierten-kriminalitaet/"
84,"https://afdbundestag.de/joana-cotar-verschluesselte-kommunikation-ist-buergerrecht/"
84,"https://afdbundestag.de/thomas-seitz-entscheidung-des-berliner-verfassungsgerichts-ist-eine-juristische-ohrfeige-fuer-die-regierungskoalition/"
84,"https://afdbundestag.de/rene-springer-masseneinwanderung-in-die-sozialsysteme-stoppen/"
85,"https://afdbundestag.de/beatrix-von-storch-gruene-vetternwirtschaft-missbraucht-steuergeld-fuer-schlepperorganisation-der-asylindustrie/"
85,"https://afdbundestag.de/joachim-wundrak-deutschlands-sicherheit-wird-nicht-im-sahel-verteidigt/"
85,"https://afdbundestag.de/beatrix-von-storch-fff-und-bds-linksextremismus-und-antisemitismus-gehen-hand-in-hand/"
85,"https://afdbundestag.de/christina-baum-lauterbachs-umgang-mit-negativen-impffolgen-offenbart-seine-mangelnde-eignung-als-gesundheitsminister/"
85,"https://afdbundestag.de/norbert-kleinwaechter-nach-buergergeld-nein-aktivierende-grundsicherung-aufgreifen/"
85,"https://afdbundestag.de/rene-springer-100-stunden-mehrarbeit-fuer-ausbeuterische-regierung-absolut-nicht-akzeptabel/"
85,"https://afdbundestag.de/martin-sichert-bundeslaender-sollten-alle-corona-massnahmen-sofort-beenden/"
85,"https://afdbundestag.de/roger-beckamp-kontakte-mit-allen-kraeften-im-iran-intensivieren-todesstrafe-fuer-demonstranten-verhindern/"
86,"https://afdbundestag.de/christina-baum-lebenslange-herzschaedigungen-durch-covid-19-booster-impfung-duerfen-nicht-billigend-in-kauf-genommen-werden/"
86,"https://afdbundestag.de/tino-chrupalla-fuer-den-sozialen-frieden-ist-der-erhalt-unserer-industrie-alternativlos/"
86,"https://afdbundestag.de/wolfgang-wiehle-amtsverbleib-von-verkehrsminister-wissing-von-puenktlichkeit-der-bahn-abhaengig-machen/"
86,"https://afdbundestag.de/stephan-brandner-afd-fraktion-klagt-gegen-verunglimpfung-durch-den-bundeskanzler/"
86,"https://afdbundestag.de/karsten-hilse-bundesregierung-will-reparatur-von-nord-stream-2-verhindern/"
86,"https://afdbundestag.de/uwe-schulz-deutschlands-souveraenitaet-nicht-durch-ausverkauf-kritischer-infrastruktur-aufs-spiel-setzen/"
86,"https://afdbundestag.de/afd-bundestagsfraktion-stellt-strafanzeige-wegen-spezialoperation-des-mad/"
86,"https://afdbundestag.de/michael-kaufmann-forschungspolitik-nicht-einseitig-auf-erneuerbare-energien-ausrichten/"
87,"https://afdbundestag.de/gereon-bollmann-uebersterblichkeit-steigt-medikamenten-engpaesse-unverzueglich-beheben/"
87,"https://afdbundestag.de/beatrix-von-storch-faesers-verstaendnis-von-meinungsfreiheit-kollidiert-mit-dem-grundgesetz/"
87,"https://afdbundestag.de/michael-kaufmann-bundesregierung-ahnungslos-wann-die-aufnahme-und-integrationsfaehigkeit-der-bundesrepublik-erschoepft-ist/"
87,"https://afdbundestag.de/christina-baum-politik-haette-beim-thema-endometriose-laengst-taetig-werden-muessen/"
87,"https://afdbundestag.de/marc-bernhard-regierung-verteuert-bezahlbaren-wohnraum/"
87,"https://afdbundestag.de/stephan-protschka-erneute-nicht-wahl-eines-vizepraesidenten-ist-eine-schande-fuer-das-parlament/"
87,"https://afdbundestag.de/michael-kaufmann-regierungskoalition-verweigert-sich-den-wirtschaftlichen-chancen-der-kernenergieforschung/"
87,"https://afdbundestag.de/martin-hess-staat-muss-entschlossener-und-robuster-gegen-drogenkriminalitaet-vorgehen/"
88,"https://afdbundestag.de/nicole-hoechst-massenmigration-in-unser-bildungssystem-muss-sofort-beendet-werden/"
88,"https://afdbundestag.de/kay-gottschalk-mit-tarif-auf-raedern-kalte-progression-dauerhaft-abschaffen/"
88,"https://afdbundestag.de/ruediger-lucassen-verteidigungspolitisches-klein-klein-muss-aufhoeren/"
88,"https://afdbundestag.de/beatrix-von-storch-ekd-wird-immer-mehr-zur-gruenen-politsekte/"
88,"https://afdbundestag.de/juergen-braun-linke-rosa-luxemburg-stiftung-finanziert-holocaust-relativierung/"
88,"https://afdbundestag.de/afd-fraktion-waehlt-sprecher-fuer-nuklear-nachhaltigkeits-und-verbraucherschutzpolitik/"
88,"https://afdbundestag.de/martin-sichert-chlor-einleitung-ins-wattenmeer-vernichtet-zehntausende-arbeitsplaetze/"
88,"https://afdbundestag.de/dirk-brandes-wissenschaft-trifft-auf-rotgruene-ideologie-petitionsausschuss-streitet-um-weiterbetrieb-von-atomkraftwerken/"
89,"https://afdbundestag.de/alice-weidel-empfehlung-der-wirtschaftsweisen-verschaerft-inflation-und-staatskrise/"
89,"https://afdbundestag.de/stephan-protschka-wir-duerfen-uns-nicht-abhaengig-von-duengemittelimporten-aus-instabilen-drittlaendern-machen/"
89,"https://afdbundestag.de/gottfried-curio-italiens-politik-der-geschlossenen-haefen-ist-im-sinne-deutschlands/"
89,"https://afdbundestag.de/rene-springer-deutsche-arbeiten-bald-nur-noch-fuer-auslaender-in-den-sozialsystemen/"
89,"https://afdbundestag.de/jan-wenzel-schmidt-schleppende-ruecknahme-der-500-euro-scheine-bargeld-ist-den-buergern-wichtig/"
89,"https://afdbundestag.de/gottfried-curio-explodierende-asylzahlen-sind-das-letzte-warnzeichen/"
89,"https://afdbundestag.de/dirk-spaniel-bundesregierung-muss-spekulationsgewinne-bei-kraftstoff-unterbinden/"
89,"https://afdbundestag.de/norbert-kleinwaechter-das-buergergeld-ist-einladung-zum-muessiggang/"
90,"https://afdbundestag.de/afd-abgeordnete-als-osze-wahlbeobachter-bei-den-kongresswahlen-in-den-usa/"
90,"https://afdbundestag.de/petr-bystron-die-ukraine-sollten-sich-von-ihren-verbuendeten-emanzipieren/"
90,"https://afdbundestag.de/gottfried-curio-bundesinnenministerin-faeser-sollte-zuruecktreten/"
90,"https://afdbundestag.de/kay-gottschalk-steuerprogressionsbericht-zwingt-die-bundesregierung-zum-handeln/"
90,"https://afdbundestag.de/beatrix-von-storch-verbotsverfahren-gegen-klimaterroristen-der-letzten-generation-auf-den-weg-bringen/"
90,"https://afdbundestag.de/martin-reichardt-regierung-muss-kinder-und-eltern-fuer-verfehlte-corona-massnahmen-um-verzeihung-bitten/"
90,"https://afdbundestag.de/stephan-protschka-bundesregierung-leugnet-nach-wie-vor-die-duengemittelknappheit/"
90,"https://afdbundestag.de/martin-hess-regierung-muss-endlich-entschieden-gegen-klimachaoten-vorgehen/"
91,"https://afdbundestag.de/steffen-kotre-habeck-muss-akteneinsicht-gewaehren-oder-gehen/"
91,"https://afdbundestag.de/thomas-dietz-covid-19-impfempfehlung-fuer-kinder-unter-5-jahren-waere-unverantwortlich/"
91,"https://afdbundestag.de/rene-springer-kein-hartz-iv-fuer-ukrainer-nur-noch-sachleistungen-fuer-asylbewerber/"
91,"https://afdbundestag.de/dirk-spaniel-milliarden-fuer-deutschlandticket-besser-zur-reduzierung-der-kraftstoffpreise-einsetzen/"
91,"https://afdbundestag.de/alice-weidel-das-infantile-doppel-wumms-gerede-des-kanzlers-wird-zum-rohrkrepierer/"
91,"https://afdbundestag.de/deutschland-braucht-sofortprogramm-zur-reduzierung-des-ansturms-von-migranten/"
91,"https://afdbundestag.de/beatrix-von-storch-claudia-roth-will-christliche-inschrift-am-stadtschloss-verstecken/"
91,"https://afdbundestag.de/gottfried-curio-faeser-arbeitet-aktiv-gegen-polizei-und-befoerdert-illegale-migration/"
92,"https://afdbundestag.de/joana-cotar-ampel-erinnert-sich-endlich-an-antrag-bundestag-zu-digitalisieren/"
92,"https://afdbundestag.de/norbert-kleinwaechter-aktivierende-grundsicherung-statt-buergergeld/"
92,"https://afdbundestag.de/ruediger-lucassen-bundesregierung-kann-sondervermoegen-bundeswehr-nicht-umsetzen/"
92,"https://afdbundestag.de/steffen-kotre-sabotage-der-energieversorgung-habeck-und-lemke-nicht-mehr-haltbar/"
92,"https://afdbundestag.de/tino-chrupalla-wirtschaftskrieg-stoppen-standort-staerken/"
92,"https://afdbundestag.de/leif-erik-holm-nach-scheinpruefung-wirklich-unabhaengige-kommission-soll-laufzeitverlaengerung-pruefen/"
92,"https://afdbundestag.de/alice-weidel-vermoegensvernichtung-durch-inflation-galoppiert-weiter/"
92,"https://afdbundestag.de/kay-gottschalk-inflationsbekaempfung-und-staatsfinanzierung-durch-die-ezb-sind-miteinander-unvereinbar/"
93,"https://afdbundestag.de/dirk-spaniel-verbrenner-aus-ab-2035-ist-eine-bankrotterklaerung-der-deutschen-europapolitik/"
93,"https://afdbundestag.de/rene-springer-lohndumping-in-der-leiharbeit-muss-ein-ende-haben/"
93,"https://afdbundestag.de/joana-cotar-ampel-streit-offenbart-totalversagen-bei-vorratsdatenspeicherung/"
93,"https://afdbundestag.de/alice-weidel-der-staat-muss-den-buergern-zurueckgeben-was-er-zuviel-abkassiert/"
93,"https://afdbundestag.de/kay-gottschalk-substanzbesteuerung-lehnen-wir-konsequent-ab/"
93,"https://afdbundestag.de/beatrix-von-storch-bundesregierung-ignoriert-steigenden-islamischen-antisemitismus/"
93,"https://afdbundestag.de/marc-bernhard-regierung-verschaerft-die-deutsche-wohnungsnot/"
93,"https://afdbundestag.de/matthias-moosdorf-marc-jongen-der-friedenspreis-des-deutschen-buchhandels-fuer-den-ukrainischen-autor-serhij-zhadan-ist-ein-skandal/"
94,"https://afdbundestag.de/stephan-brandner-nur-die-afd-fraktion-hatte-brisanz-der-aenderung-des-volksverhetzungsparagrafen-verstanden/"
94,"https://afdbundestag.de/tino-chrupalla-habeck-gibt-deutschlands-energiesouveraenitaet-preis/"
94,"https://afdbundestag.de/martin-sichert-ja-zu-medizinalcannabis-nein-zur-cannabis-legalisierung/"
94,"https://afdbundestag.de/alice-weidel-meloni-muss-im-kampf-gegen-humanitaere-schleuser-von-deutschland-unterstuetzt-werden/"
94,"https://afdbundestag.de/roger-beckamp-fluechtlinge-verdraengen-auszubildende-der-bauwirtschaft/"
94,"https://afdbundestag.de/leif-erik-holm-rumgestolpere-der-ampel-zum-cosco-einstieg-beim-hamburger-hafen-ist-unverstaendlich/"
94,"https://afdbundestag.de/tino-chrupalla-zuerst-friedensgespraeche-dann-wiederaufbau/"
94,"https://afdbundestag.de/kay-gottschalk-inflationsgetriebene-kalte-progression-nicht-bloss-kleckerweise-bekaempfen/"
95,"https://afdbundestag.de/markus-frohnmaier-sparsamkeit-in-der-entwicklungszusammenarbeit-auch-bei-ukraine-geboten/"
95,"https://afdbundestag.de/thomas-ehrhorn-anfrage-ergibt-dass-gasspeicher-uns-keineswegs-als-sichere-reserve-zur-verfuegung-stehen/"
95,"https://afdbundestag.de/alice-weidel-buerger-und-gewerbetreibende-brauchen-sofort-konkrete-und-wirksame-entlastungen/"
95,"https://afdbundestag.de/karsten-hilse-vorzeitiges-ende-der-kohleverstromung-waere-unverantwortlich/"
95,"https://afdbundestag.de/klaus-stoeber-afd-fraktion-zwingt-die-ampel-koalition-zum-handeln-energiepreispauschale-nun-auch-fuer-rentner/"
95,"https://afdbundestag.de/fabian-jacobi-bessere-energiepolitik-statt-aufweichung-des-insolvenzrechts/"
95,"https://afdbundestag.de/peter-boehringer-wolfgang-wiehle-rettungspolitik-der-bundesregierung-fuer-uniper-laeuft-voellig-aus-dem-ruder/"
95,"https://afdbundestag.de/rene-springer-mehrheit-der-deutschen-geht-der-bundesregierung-bei-entlastungsmassnahmen-nicht-auf-den-leim/"
96,"https://afdbundestag.de/michael-kaufmann-wissenschaft-und-forschung-muessen-dringend-entlastet-werden/"
96,"https://afdbundestag.de/bernd-schattner-gemeinnuetzigkeit-der-radikalen-organisation-peta-aberkennen/"
96,"https://afdbundestag.de/kay-gottschalk-steuergeldverschwendung-strafbar-machen/"
96,"https://afdbundestag.de/michael-kaufmann-etablierung-der-gendersprache-auf-steuerzahlerkosten-muss-ein-ende-haben/"
96,"https://afdbundestag.de/thomas-seitz-ampel-einigung-zur-wiederholung-der-berliner-bundestagswahl-ist-politische-willkuer/"
96,"https://afdbundestag.de/barbara-lenk-bundesstopp-fuer-die-gigabitfoerderung-ist-ein-fataler-fehler/"
96,"https://afdbundestag.de/stephan-protschka-afd-bundestagsfraktion-stellt-neues-eckpunktepapier-zur-sicherung-der-ernaehrungssicherheit-und-fuer-bezahlbare-lebensmittelpreise-vor/"
96,"https://afdbundestag.de/enrico-komning-habecks-neue-wirtschaftsindikatoren-sind-ein-ideologischer-taschenspielertrick/"
97,"https://afdbundestag.de/rainer-kraft-die-energiefrage-erfordert-eine-nationale-loesung/"
97,"https://afdbundestag.de/christina-baum-minister-lauterbach-ist-kein-problemloeser-sondern-der-problemverursacher/"
97,"https://afdbundestag.de/mariana-harder-kuehnel-preissteigerungen-belasten-familien-erheblich-lisa-paus-muss-sich-familienarmut-entgegenstellen/"
97,"https://afdbundestag.de/joana-cotar-zweifel-am-korrekten-umgang-mit-bsi-chef/"
97,"https://afdbundestag.de/kay-gottschalk-finanzausschuss-verhindert-anhoerung-zur-abschaffung-des-solidaritaetszuschlags/"
97,"https://afdbundestag.de/martin-sichert-die-buerger-muessen-fuer-den-gesundheitspolitischen-fehlkurs-der-regierung-bezahlen/"
97,"https://afdbundestag.de/rene-springer-bundesregierung-laesst-familien-bei-inflation-im-regen-stehen/"
97,"https://afdbundestag.de/karsten-hilse-scholz-entscheidung-zu-kernkraftwerken-ist-ein-ueberfauler-formelkompromiss/"
98,"https://afdbundestag.de/goetz-froemming-katastrophale-bildungspolitik-generiert-massiven-anstieg-nicht-ausbildungsfaehiger-junger-menschen/"
98,"https://afdbundestag.de/gottfried-curio-infantile-migrationspolitik-der-regierung-treibt-deutschland-in-den-abgrund/"
98,"https://afdbundestag.de/alice-weidel-tino-chrupalla-entscheidung-von-scholz-kann-nur-ein-erster-schritt-sein/"
98,"https://afdbundestag.de/kay-gottschalk-das-inflationsausgleichsgesetz-ist-den-namen-nicht-wert/"
98,"https://afdbundestag.de/leif-erik-holm-laufzeitfrage-der-ball-liegt-bei-der-fdp/"
98,"https://afdbundestag.de/stephan-protschka-oezdemirs-masslose-steuergeldverschwendung-ist-ein-schlag-ins-gesicht-der-heimischen-bauernfamilien/"
98,"https://afdbundestag.de/marc-bernhard-neue-grundsteuer-verteuert-staedtischen-wohnraum/"
98,"https://afdbundestag.de/rene-springer-hohe-beamtenpension-sind-normalen-arbeitnehmern-ueberhaupt-nicht-mehr-vermittelbar/"
99,"https://afdbundestag.de/thomas-dietz-bund-sponsert-medien-und-pharmaindustrie-fast-80-millionen-euro-fuer-impfkampagne-geplant/"
99,"https://afdbundestag.de/harald-weyel-bosnien-und-herzegowina-gehoeren-nicht-in-die-eu/"
99,"https://afdbundestag.de/nicole-hoechst-ideologiegetriebenes-familienministerium-ueberschreitet-rote-linie/"
99,"https://afdbundestag.de/kay-gottschalk-ampel-muss-endlich-aufwachen-und-ueber-alternativen-zur-grundsteuer-nachdenken/"
99,"https://afdbundestag.de/martin-hess-polizeibeamte-verdienen-solidaritaet-und-besseren-schutz/"
99,"https://afdbundestag.de/goetz-froemming-sprachunterricht-fuer-deutsche-minderheit-in-polen-sicherstellen/"
99,"https://afdbundestag.de/rene-springer-lohnluecke-zwischen-ost-und-west-grund-fuer-unzufriedenheit-mit-etablierten-parteien/"
99,"https://afdbundestag.de/bernd-schattner-verdoppelung-der-agrardieselrueckerstattung-waere-spuerbare-entlastung-fuer-die-baeuerlichen-familienbetriebe-gewesen/"
100,"https://afdbundestag.de/gottfried-curio-bundesregierung-muss-handeln-um-ein-zweites-2015-zu-verhindern/"
100,"https://afdbundestag.de/stephan-brandner-protziger-kanzleramtsanbau-muss-gestoppt-werden/"
100,"https://afdbundestag.de/fabian-jacobi-kein-ueberwachungsstaat-im-internet/"
100,"https://afdbundestag.de/dirk-spaniel-wolfgang-wiehle-wissing-wird-mit-49-euro-ticket-zum-verkehrschaos-minister/"
100,"https://afdbundestag.de/roger-beckamp-marc-bernhard-neubauziele-der-ampel-scheitern-an-der-gruenen-inflation/"
100,"https://afdbundestag.de/kay-gottschalk-buerger-haben-am-meisten-angst-vor-der-inflation-und-haben-das-vertrauen-in-die-ampel-verloren/"
100,"https://afdbundestag.de/stephan-brandner-ehemalige-afd-bundestagsabgeordnete-malsack-winkemann-siegt-vor-gericht/"
100,"https://afdbundestag.de/norbert-kleinwaechter-das-von-der-ampel-geplante-buergergeld-ist-unsozial/"
101,"https://afdbundestag.de/rene-springer-aus-dem-ruder-laufende-inflation-ist-hausgemacht-und-gefaehrdet-den-sozialen-frieden/"
101,"https://afdbundestag.de/steffen-kotre-habecks-blockadehaltung-bei-der-kernenergie-torpediert-unsere-energieversorgung/"
101,"https://afdbundestag.de/beatrix-von-storch-regenbogenportal-des-familienministeriums-muss-abgeschaltet-und-pubertaetsblocker-verboten-werden/"
101,"https://afdbundestag.de/afd-bundestagsfraktion-beantragt-einsetzung-eines-corona-untersuchungsausschusses/"
101,"https://afdbundestag.de/christina-baum-tumulte-in-der-oeffentlichen-anhoerung-zur-einrichtungsbezogenen-impfpflicht/"
101,"https://afdbundestag.de/carolin-bachmann-wohnraumverknappung-durch-massenmigration-fuehrt-zu-stadtflucht/"
101,"https://afdbundestag.de/leif-erik-holm-habeck-wird-zum-grabredner-der-deutschen-wirtschaft/"
101,"https://afdbundestag.de/rene-springer-heils-plaene-fuer-noch-mehr-zuwanderung-trotz-neuer-migrationskrise-sind-verantwortungslos/"
102,"https://afdbundestag.de/stephan-protschka-staatliche-tierhaltungskennzeichnung-schadet-heimischen-schweinehaltern/"
102,"https://afdbundestag.de/nicole-hoechst-der-zugang-zu-bildung-muss-auch-in-zukunft-frei-bleiben/"
102,"https://afdbundestag.de/stephan-brandner-feuerfehlalarm-im-bundestag-muss-ein-nachspiel-haben/"
102,"https://afdbundestag.de/leif-erik-holm-alle-kernkraftwerke-ans-netz/"
102,"https://afdbundestag.de/alice-weidel-tino-chrupalla-gaspreisbremse-befeuert-inflation-und-fuehrt-in-die-energie-planwirtschaft/"
102,"https://afdbundestag.de/matthias-moosdorf-harald-weyel-eu-plaene-zur-ausbildung-ukrainischer-soldaten-sind-unverantwortlich/"
102,"https://afdbundestag.de/ruediger-lucassen-regierung-muss-rechtswidrigen-einsatz-der-bundeswehr-im-innern-endlich-aufklaeren/"
102,"https://afdbundestag.de/beatrix-von-storch-antisemitismus-bei-der-deutschen-welle-bekaempfen-und-gelder-kuerzen/"
103,"https://afdbundestag.de/mariana-harder-kuehnel-regierung-muss-endlich-konsequent-gegen-weibliche-genitalverstuemmelungen-vorgehen/"
103,"https://afdbundestag.de/wolfgang-wiehle-zahlen-widerlegen-maer-vom-angeblichen-erfolgsmodell-neun-euro-ticket/"
103,"https://afdbundestag.de/ulrike-schielke-ziesing-eugen-schmidt-renten-diskriminierung-der-russlanddeutschen-endlich-beseitigen/"
103,"https://afdbundestag.de/steffen-kotre-trotz-steuermilliarden-ist-die-stromversorgung-in-gefahr/"
103,"https://afdbundestag.de/dirk-spaniel-china-deal-von-sixt-ist-schlag-ins-gesicht-der-deutschen-industrie/"
103,"https://afdbundestag.de/kay-gottschalk-nur-die-abschaffung-der-grundsteuer-loest-das-problem/"
103,"https://afdbundestag.de/rene-springer-fehlende-ruecklagen-der-buerger-erfordern-die-sofortige-bekaempfung-der-inflationsursachen/"
103,"https://afdbundestag.de/gottfried-curio-rueckholaktion-von-is-anhaengern-zeigt-verfehlte-prioritaetensetzung-der-ampel/"
104,"https://afdbundestag.de/nicole-hoechst-problem-der-femizide-in-deutschland-muss-endlich-angegangen-werden/"
104,"https://afdbundestag.de/steffen-kotre-das-wirtschaftsministerium-muss-schleunigst-umstrukturiert-werden/"
104,"https://afdbundestag.de/alice-weidel-tino-chrupalla-scholz-und-ministerpraesidenten-verschwenden-zeit-die-die-buerger-nicht-haben/"
104,"https://afdbundestag.de/juergen-braun-schweigen-der-regierung-zu-berichten-ueber-die-hinrichtung-von-armenischen-soldaten-ist-beschaemend/"
104,"https://afdbundestag.de/thomas-seitz-ampel-vorschlag-zur-wahlwiederholung-erschuettert-das-vertrauen-der-buerger-in-die-demokratie/"
104,"https://afdbundestag.de/tino-chrupalla-vorgezogener-kohleausstieg-ist-unverantwortlich/"
104,"https://afdbundestag.de/rene-springer-forderung-nach-verstaerkter-zuwanderung-trotz-drohender-wirtschaftskrise-ist-verantwortungslos/"
104,"https://afdbundestag.de/fabian-jacobi-selbstabschaffung-des-bundestags-beenden/"
105,"https://afdbundestag.de/beatrix-von-storch-es-ist-zeit-fuer-eine-geistig-moralische-wende/"
105,"https://afdbundestag.de/steffen-kotre-gasspeicher-reichen-fuer-gasversorgung-nicht-aus/"
105,"https://afdbundestag.de/martin-sichert-maskenpflicht-fuer-pflegebeduerftige-ist-inhuman/"
105,"https://afdbundestag.de/norbert-kleinwaechter-arbeit-attraktiver-machen-aktivierende-grundsicherung-statt-buergergeld/"
105,"https://afdbundestag.de/gereon-bollmann-bundesregierung-laesst-klinische-geburtshilfe-und-damit-junge-familien-im-regen-stehen/"
105,"https://afdbundestag.de/afd-bundestagsabgeordneter-malte-kaufmann-als-osze-wahlbeobachter-in-bosnien-und-herzegowina/"
105,"https://afdbundestag.de/kay-gottschalk-bundesregierung-muss-teuerungsraten-endlich-bremsen/"
105,"https://afdbundestag.de/gerrit-huy-sorge-um-rueckgang-bei-erwerbstaetigen/"
106,"https://afdbundestag.de/peter-boehringer-der-energie-abwehrschirm-ist-ein-schattenhaushalt-ohne-plan/"
106,"https://afdbundestag.de/rene-springer-inflation-auf-10-prozent-gestiegen-bundesregierung-steht-wie-das-kaninchen-vor-der-schlange/"
106,"https://afdbundestag.de/bernd-schattner-regierung-kann-ihre-verfehlte-wirtschaftspolitik-nicht-mehr-haendeln/"
106,"https://afdbundestag.de/alice-weidel-tino-chrupalla-gas-und-strompreisbremse-heizt-ausser-kontrolle-geratene-inflation-weiter-an/"
106,"https://afdbundestag.de/gottfried-curio-regierung-muss-massenzustrom-nach-deutschland-unterbinden/"
106,"https://afdbundestag.de/thomas-seitz-auch-die-berliner-bundestagswahl-muss-vollstaendig-wiederholt-werden/"
106,"https://afdbundestag.de/christina-baum-eklat-im-gesundheitsausschuss-staatssekretaerin-dittmar-bezeichnet-unangenehme-wahrheit-als-faelschung/"
106,"https://afdbundestag.de/albrecht-glaser-ampel-und-union-lassen-bauern-im-stich/"
107,"https://afdbundestag.de/stephan-protschka-unsere-versorgungssicherheit-war-noch-nie-so-gefaehrdet-wie-jetzt/"
107,"https://afdbundestag.de/ruediger-lucassen-der-sabotageangriff-auf-die-nord-stream-pipelines-ist-ein-feindlicher-akt-gegen-unser-land/"
107,"https://afdbundestag.de/malte-kaufmann-die-bundesregierung-ist-bei-steigender-illegaler-einwanderung-auf-beiden-augen-blind/"
107,"https://afdbundestag.de/leif-erik-holm-ausgerechnet-habeck-ruft-haltet-den-dieb/"
107,"https://afdbundestag.de/peter-boehringer-in-der-gaspreisfrage-stoesst-die-regierung-an-ihre-grenzen/"
